CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL1909369	1249140	CHEMBL244482	389380	GW693917A	GW693917A	520.46	5.62	129.82	2	Cl.COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cc(ccc4F)C(F)(F)F)cc3)cc2s1	8073308	Inhibition	=	.07	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909349	1249120	CHEMBL1099276	624541	GSK-1007102B	GSK1007102B	447.49	3	151.13	0	CCn1c(nc2c(nc(O[C@@H](CN)c3ccccc3)cc12)C#CC(C)(C)O)c4nonc4N.OC(=O)C(F)(F)F	8077280	Inhibition	=	-1.37	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL218720	365469	CHEMBL218720	365469	GSK-466314A	GSK466314A	428.41	3.11	86.88	0	CC1=C(C(CC(=O)N1)c2ccc(cc2)C(F)(F)F)C(=O)Nc3ccc4[nH]nc(C)c4c3	8157232	Inhibition	=	38.53	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909383	1249154	CHEMBL67374	104736	GW784307A	GW784307A	458.52	3.17	109.55	0	Cl.COc1cccc(c1)n2ncc3c(N\N=C\c4ccc(cc4)C(=O)NCCN(C)C)ncnc23	8218518	Inhibition	=	4.89	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL379093	345751	CHEMBL379093	345751	GW651576X	GW651576X	429.87	6.69	47.04	1	Fc1cccc(COc2ccc(Nc3ncncc3C#Cc4ccccc4)cc2Cl)c1	8199633	Inhibition	=	2.37	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909407	1249178	CHEMBL274064	13629		SB-220025-R	338.38	1.88	81.65	0	Cl.Nc1nccc(n1)c2c(ncn2C3CCNCC3)c4ccc(F)cc4	8082544	Inhibition	=	-5.03	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL271843	441087	CHEMBL271843	441087	GW275944X	GW275944X	330.36	1.72	122.03	0	Cc1ccc2NC(=O)\C(=N/Nc3ccc(cc3)S(=O)(=O)N)\c2c1	8073651	Inhibition	=	-1.86	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL205765	345874	CHEMBL205765	345874	GW794726X	GW794726X	487.91	5.62	89.03	1	CC(=O)Nc1cccc(n1)C#Cc2cncnc2Nc3ccc(OCc4cccc(F)c4)c(Cl)c3	8119611	Inhibition	=	3.25	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL427159	313007	CHEMBL427159	313007	GW827396X	GW827396X	430.41	5.17	77.23	1	COc1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccc(F)c(F)c5)n4	8186347	Inhibition	=	3.71	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1794062	1157693	CHEMBL194027	324251	GW577921A	GW577921A	266.29	3.61	47.29	0	Cl.COc1ccccc1Nc2oc(cn2)c3ccccc3	8091825	Inhibition	=	4.14	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL359999	312968	CHEMBL359999	312968	GW801372X	GW801372X	348.36	2.8	86.46	0	COc1cc(Nc2nccc(n2)c3cnn4ncccc34)cc(OC)c1	8068058	Inhibition	=	4.49	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909368	1249139	CHEMBL244297	389406	GW683134A	GW683134A	539.44	5.47	121.28	2	Cl.Fc1ccc(cc1NC(=O)Nc2ccc(Oc3ccc4[nH]c(NC(=O)c5occc5)nc4c3)cc2)C(F)(F)F	8150213	Inhibition	=	-1.24	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL271594	441193	CHEMBL271594	441193	GW300653X	GW300653X	358.41	2.43	122.03	0	CC(C)c1ccc2\C(=N/Nc3ccc(cc3)S(=O)(=O)N)\C(=O)Nc2c1	8121030	Inhibition	=	-.53	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL480382	474893	CHEMBL480382	474893	GSK-312948A	GSK312948A	415.49	3.48	145.07	0	COc1cc2ncn(c3cc(OCc4cccs4)c(s3)C(=O)N)c2cc1OC	8201105	Inhibition	=	9.11	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL185962	314914	CHEMBL185962	314914		SB-736302	242.24	.84	95.65	0	Nc1nonc1c2nc3cnccc3n2C4CC4	8221169	Inhibition	=	.62	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL14014	13778	CHEMBL14014	13778		SB-251505	433.45	4.4	64.86	0	Fc1ccc(cc1)c2ncn(C3CCNCC3)c2c4ccnc(Oc5cccc(F)c5)n4	8122974	Inhibition	=	.83	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL218859	364145	CHEMBL218859	364145	GW445012X	GW445012X	266.34	2.85	41.99	0	CNC(=O)c1cncc(\C=C\c2c(C)cccc2C)c1	8141816	Inhibition	=	.62	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909412	1249183	CHEMBL200320	335003		SB-476429-A	376.84	3.78	87.82	0	Cl.NCc1ccc(cc1)c2nc(c3ccc(Cl)c(O)c3)c([nH]2)c4ccncc4	8063049	Inhibition	=	-.11	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909364	1249135	CHEMBL396283	389354	GW589961A	GW589961A	451.86	4.57	117.37	0	Cl.COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)cc2[nH]1	8108388	Inhibition	=	.77	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1794061	1157692	CHEMBL192413	323725	GW627834A	GW627834A	261.28	3.51	61.85	0	Cl.N#Cc1cccc(Nc2oc(cn2)c3ccccc3)c1	8068446	Inhibition	=	.52	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL477583	489907	CHEMBL477583	489907	GW743024X	GW743024X	374.43	3.75	71.34	0	Cc1ccc(NC(=O)c2cocc2)cc1c3ccc(cc3)C(=O)NCC4CC4	8134629	Inhibition	=	1	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL361894	312601	CHEMBL361894	312601	GW806290X	GW806290X	346.34	2.62	86.46	0	C1COc2cc(Nc3nccc(n3)c4cnn5ncccc45)ccc2O1	8161434	Inhibition	=	8.27	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL269450	13574	CHEMBL269450	13574		SB-242717	433.45	4.4	64.86	0	Fc1ccc(Oc2nccc(n2)c3c(ncn3C4CCNCC4)c5ccc(F)cc5)cc1	8135798	Inhibition	=	.32	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL267228	274	CHEMBL267228	274		SB-431533	371.39	3.84	80.26	0	OCc1ccc(cc1)c2nc(c3ccccn3)c([nH]2)c4ccc5OCOc5c4	8195817	Inhibition	=	3.55	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL269985	438885	CHEMBL269985	438885	GW701032X	GW701032X	413.47	4.17	77.25	0	COc1ccc(CNC(=O)c2ccc(cc2)c3cc(ccc3C)c4oc(C)nn4)cc1	8192405	Inhibition	=	7.51	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909365	1249136	CHEMBL243912	389370	GW607049C	GW607049C	519.47	5.61	133.44	2	COC(=O)Nc1nc2ccc(Sc3ccc(NC(=O)Nc4cc(ccc4F)C(F)(F)F)cc3)cc2[nH]1.OS(=O)(=O)O	8146378	Inhibition	=	.69	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909360	1249131	CHEMBL187494	315607	GW830263A	GW830263A	628.74	4.01	148.25	1	Cl.CN(c1ccc(NC(=O)Nc2ccc(cc2)C(=O)N3CCN(C)CC3)cc1)c4ccnc(Nc5ccc(CS(=O)(=O)C)cc5)n4	8133873	Inhibition	=	2.49	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL271595	441194	CHEMBL271595	441194	GW297361X	GW297361X	372.42	.86	150.79	0	NS(=O)(=O)c1ccc(N\C=C\2/C(=O)Nc3ccc4ncsc4c23)cc1	8126780	Inhibition	=	5.09	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL187985	314836	CHEMBL187985	314836		SB-744941	299.33	1.86	98.89	0	CCn1c(nc2c(nccc12)N3CCCC3)c4nonc4N	8194080	Inhibition	=	-10.1	%			Outside typical range		BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL471789	475169	CHEMBL471789	475169	GSK-1030059A	GSK1030059A	476.47	5.42	90.82	1	COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)C)c2cc1OC	8099524	Inhibition	=	2.15	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL516248	475489	CHEMBL516248	475489	GW804482X	GW804482X	379.43	3.76	107.61	0	COc1cccc(COc2cc(sc2C(=O)N)n3cnc4ccccc34)c1	8098425	Inhibition	=	-1.14	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL206010	345095	CHEMBL206010	345095	GW814408X	GW814408X	344.37	3.28	88.08	0	COc1cccc(c1)c2c[nH]c3c(N\N=C\c4ccncc4)ncnc23	8101903	Inhibition	=	4.4	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL269883	440799	CHEMBL269883	440799	GW416981X	GW416981X	415.46	1.82	135.96	0	CC(C)COC(=O)c1ccc2NC(=O)\C(=C/Nc3ccc(cc3)S(=O)(=O)N)\c2c1	8080449	Inhibition	=	.07	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL402108	438886	CHEMBL402108	438886	GW708893X	GW708893X	417.89	4.85	68.02	0	Cc1oc(nn1)c2ccc(C)c(c2)c3ccc(cc3)C(=O)NCc4ccc(Cl)cc4	8210790	Inhibition	=	4.61	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL373751	369152	CHEMBL373751	369152	GSK-319347A	GSK319347A	469.53	4.15	140.06	0	COc1cc2ncn(c3cc(OCc4ccccc4S(=O)(=O)C)c(C#N)s3)c2cc1OC	8217727	Inhibition	=	3.78	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL157258	262938	CHEMBL157258	262938		SB-390523	383.61	3.93	78.43	0	Oc1c(Cl)cc(NC2=C(C(=O)NC2=O)c3ccccc3Cl)cc1Cl	8169715	Inhibition	=	3.67	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL361237	306971	CHEMBL361237	306971	GW785804X	GW785804X	322.36	3.94	92.93	0	Nc1nc(c2ccc(F)cc2)c(s1)c3ccc4ncccc4n3	8182160	Inhibition	=	2.95	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1794055	1157686	CHEMBL1794055	1157686	GW589933X	GW589933X	372.42	.86	150.79	0	NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncsc4c23)cc1	8163060	Inhibition	=	9.37	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL275168	13710	CHEMBL275168	13710		SB-278539	449.91	4.86	64.86	0	Fc1ccc(cc1)c2ncn(C3CCNCC3)c2c4ccnc(Oc5ccc(Cl)cc5)n4	8105272	Inhibition	=	1.44	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909400	1249171	CHEMBL14212	13595		SB-284847-BT	443.52	5.16	64.86	1	Cc1cccc(Oc2nccc(n2)c3c(ncn3C4CCNCC4)c5ccc(F)cc5)c1C.OC(=O)C(F)(F)F	8113577	Inhibition	=	3.42	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909381	1249152	CHEMBL250322	413818	GW575808A	GW575808A	335.36	3.46	113.16	0	Cl.Cc1ccc(Nc2ccnc(Nc3cccc(c3)C(=O)N)n2)cc1O	8214712	Inhibition	=	5.16	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1794067	1157698	CHEMBL1794067	1157698	GSK-978744A	GSK978744A	487.96	3.75	148.07	0	C[C@@H](Oc1cc(sc1C(=O)N)n2cnc3ccc(OC[C@@H](O)CO)cc23)c4ccccc4Cl	8079363	Inhibition	=	-2.88	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
